total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
68,34.98712390129706,-85.23066503087465,35.01244551055186,-85.28408319558784,POINT (-85.23066503087465 34.98712390129706),POINT (-85.28408319558784 35.01244551055186)
94,34.99939335814805,-85.22677884065028,34.98352009709655,-85.22757672006381,POINT (-85.22677884065028 34.99939335814805),POINT (-85.22757672006381 34.98352009709655)
53,34.991025192684816,-85.22899870053438,34.96615480011266,-85.20145597360596,POINT (-85.22899870053438 34.991025192684816),POINT (-85.20145597360596 34.96615480011266)
30,34.98864477631016,-85.24335936151796,34.95566249935559,-85.2663720444132,POINT (-85.24335936151796 34.98864477631016),POINT (-85.2663720444132 34.95566249935559)
27,34.98750802695567,-85.23502849514917,34.97858209145002,-85.22931382602836,POINT (-85.23502849514917 34.98750802695567),POINT (-85.22931382602836 34.97858209145002)
55,34.99093313081537,-85.22993978515042,35.001709456685404,-85.23024341826991,POINT (-85.22993978515042 34.99093313081537),POINT (-85.23024341826991 35.001709456685404)
11,34.99055934848106,-85.22705450572023,34.96440346078023,-85.22075723398167,POINT (-85.22705450572023 34.99055934848106),POINT (-85.22075723398167 34.96440346078023)
40,34.99440528342748,-85.23574872751705,34.98603503792041,-85.21930567147518,POINT (-85.23574872751705 34.99440528342748),POINT (-85.21930567147518 34.98603503792041)
22,34.993295458975105,-85.22194466472824,35.00913151837779,-85.24999806548666,POINT (-85.22194466472824 34.993295458975105),POINT (-85.24999806548666 35.00913151837779)
38,34.99551572632734,-85.24080788565449,35.00083579478636,-85.46055226496946,POINT (-85.24080788565449 34.99551572632734),POINT (-85.46055226496946 35.00083579478636)
76,34.99125415490753,-85.22298243471337,35.002277425324486,-85.22925083291148,POINT (-85.22298243471337 34.99125415490753),POINT (-85.22925083291148 35.002277425324486)
81,34.992373460341106,-85.22845021597834,35.00828234188853,-85.20270497707295,POINT (-85.22845021597834 34.992373460341106),POINT (-85.20270497707295 35.00828234188853)
24,34.9879816799115,-85.22241725939844,34.98542372123671,-85.23708438871518,POINT (-85.22241725939844 34.9879816799115),POINT (-85.23708438871518 34.98542372123671)
65,34.99556623191343,-85.22539396949814,35.07850828111615,-85.24628585077595,POINT (-85.22539396949814 34.99556623191343),POINT (-85.24628585077595 35.07850828111615)
25,34.984304407334605,-85.22826277464864,34.98514543007094,-85.21266240648997,POINT (-85.22826277464864 34.984304407334605),POINT (-85.21266240648997 34.98514543007094)
34,34.989306305824584,-85.22530214851817,34.98268088042637,-85.17834034265543,POINT (-85.22530214851817 34.989306305824584),POINT (-85.17834034265543 34.98268088042637)
3,34.99774023763329,-85.22375039721041,34.97414021501441,-85.23276565223506,POINT (-85.22375039721041 34.99774023763329),POINT (-85.23276565223506 34.97414021501441)
55,34.99651252741154,-85.24476192687887,35.010867586929876,-85.25053311736171,POINT (-85.24476192687887 34.99651252741154),POINT (-85.25053311736171 35.010867586929876)
27,35.08997540257646,-85.33722662244327,35.07603615413965,-85.3121794853601,POINT (-85.33722662244327 35.08997540257646),POINT (-85.3121794853601 35.07603615413965)
85,35.09670733380377,-85.32229719467237,35.09019586472256,-85.31415107770599,POINT (-85.32229719467237 35.09670733380377),POINT (-85.31415107770599 35.09019586472256)
35,35.10735469553806,-85.31982114635241,35.12371914433071,-85.30836392255867,POINT (-85.31982114635241 35.10735469553806),POINT (-85.30836392255867 35.12371914433071)
54,35.10984976036298,-85.32638220842425,35.215849199873595,-85.31128481116012,POINT (-85.32638220842425 35.10984976036298),POINT (-85.31128481116012 35.215849199873595)
38,35.09446115743897,-85.33819380898852,35.10636843943003,-85.34586951927768,POINT (-85.33819380898852 35.09446115743897),POINT (-85.34586951927768 35.10636843943003)
84,35.106257846154215,-85.32343933518261,35.12683740245236,-85.26795585741117,POINT (-85.32343933518261 35.106257846154215),POINT (-85.26795585741117 35.12683740245236)
1,35.10093713529243,-85.325974061325,35.09977074441251,-85.34257401088344,POINT (-85.325974061325 35.10093713529243),POINT (-85.34257401088344 35.09977074441251)
22,35.10530451820726,-85.33918343441528,35.08315642594762,-85.33139374197259,POINT (-85.33918343441528 35.10530451820726),POINT (-85.33139374197259 35.08315642594762)
97,35.1011976300275,-85.32833810027766,35.1244233748976,-85.32532351259573,POINT (-85.32833810027766 35.1011976300275),POINT (-85.32532351259573 35.1244233748976)
15,35.10401666598611,-85.32722394270753,35.06992487841532,-85.34175650287636,POINT (-85.32722394270753 35.10401666598611),POINT (-85.34175650287636 35.06992487841532)
47,35.109834804960286,-85.33130135784981,35.21692156850838,-85.34673539326658,POINT (-85.33130135784981 35.109834804960286),POINT (-85.34673539326658 35.21692156850838)
83,35.109820230758594,-85.3313113618016,35.125656150485995,-85.3259796849293,POINT (-85.3313113618016 35.109820230758594),POINT (-85.3259796849293 35.125656150485995)
8,35.09985954795518,-85.33110663949324,35.09382683468234,-85.30262009996885,POINT (-85.33110663949324 35.09985954795518),POINT (-85.30262009996885 35.09382683468234)
13,35.09750854995576,-85.32537136486177,35.09776152564224,-85.23828682570536,POINT (-85.32537136486177 35.09750854995576),POINT (-85.23828682570536 35.09776152564224)
48,35.098767975187044,-85.32663544660494,35.08767890045202,-85.31193902102446,POINT (-85.32663544660494 35.098767975187044),POINT (-85.31193902102446 35.08767890045202)
81,35.09169176682191,-85.32427229837515,35.133554653326854,-85.28614633836862,POINT (-85.32427229837515 35.09169176682191),POINT (-85.28614633836862 35.133554653326854)
8,35.102972269211676,-85.33074347280233,35.08713217466693,-85.30933462994892,POINT (-85.33074347280233 35.102972269211676),POINT (-85.30933462994892 35.08713217466693)
27,35.110988211732646,-85.3247985004134,35.10070492877185,-85.30840269411419,POINT (-85.3247985004134 35.110988211732646),POINT (-85.30840269411419 35.10070492877185)
39,35.103226776913864,-85.32609925527524,35.18560376813424,-85.30660411182286,POINT (-85.32609925527524 35.103226776913864),POINT (-85.30660411182286 35.18560376813424)
60,35.092571103407664,-85.32084957018063,35.09298233625883,-85.37595723853867,POINT (-85.32084957018063 35.092571103407664),POINT (-85.37595723853867 35.09298233625883)
79,35.094149423776855,-85.32943598742246,35.110189005265184,-85.35552713063163,POINT (-85.32943598742246 35.094149423776855),POINT (-85.35552713063163 35.110189005265184)
10,35.10267318379059,-85.32313407340644,35.09934047181252,-85.35290353170214,POINT (-85.32313407340644 35.10267318379059),POINT (-85.35290353170214 35.09934047181252)
15,35.10615468109889,-85.33458908686495,35.07647435110861,-85.34482750102032,POINT (-85.33458908686495 35.10615468109889),POINT (-85.34482750102032 35.07647435110861)
86,35.10014764844734,-85.34332090145645,35.122460378316795,-85.32605831889016,POINT (-85.34332090145645 35.10014764844734),POINT (-85.32605831889016 35.122460378316795)
30,35.104695485899356,-85.33523101266206,35.12574650115863,-85.39045498443267,POINT (-85.33523101266206 35.104695485899356),POINT (-85.39045498443267 35.12574650115863)
88,35.09896142878911,-85.33201210440113,35.00515542784387,-85.31997418300908,POINT (-85.33201210440113 35.09896142878911),POINT (-85.31997418300908 35.00515542784387)
37,35.1104789387661,-85.33189474886993,35.090331885690716,-85.29747281422271,POINT (-85.33189474886993 35.1104789387661),POINT (-85.29747281422271 35.090331885690716)
54,35.101072913982776,-85.33163403270456,35.043605360957336,-85.31772998270509,POINT (-85.33163403270456 35.101072913982776),POINT (-85.31772998270509 35.043605360957336)
59,35.10827441792708,-85.33191176238596,35.056882815361455,-85.14465812729941,POINT (-85.33191176238596 35.10827441792708),POINT (-85.14465812729941 35.056882815361455)
15,35.10035820313383,-85.32842203815962,35.09102268611473,-85.32836267794504,POINT (-85.32842203815962 35.10035820313383),POINT (-85.32836267794504 35.09102268611473)
26,35.088538438656784,-85.32834223055526,35.102531728668794,-85.35119043702224,POINT (-85.32834223055526 35.088538438656784),POINT (-85.35119043702224 35.102531728668794)
39,35.10371523746134,-85.32534147551199,35.09785547257312,-85.3118400512462,POINT (-85.32534147551199 35.10371523746134),POINT (-85.3118400512462 35.09785547257312)
36,35.10268383772099,-85.33860552163742,35.07905851230806,-85.28403892234063,POINT (-85.33860552163742 35.10268383772099),POINT (-85.28403892234063 35.07905851230806)
87,35.09479625959008,-85.3299763123541,35.11133500538626,-85.35058345510126,POINT (-85.3299763123541 35.09479625959008),POINT (-85.35058345510126 35.11133500538626)
55,35.10459805639337,-85.32703084391107,35.117043291504785,-85.32433596984356,POINT (-85.32703084391107 35.10459805639337),POINT (-85.32433596984356 35.117043291504785)
78,35.10043195804311,-85.32483467158761,35.1094461175609,-85.31157772579441,POINT (-85.32483467158761 35.10043195804311),POINT (-85.31157772579441 35.1094461175609)
13,35.10018668575809,-85.32710668407776,35.094191189041894,-85.33614020511195,POINT (-85.32710668407776 35.10018668575809),POINT (-85.33614020511195 35.094191189041894)
19,35.099725312323535,-85.3320245706624,35.10366358251704,-85.34400822114712,POINT (-85.3320245706624 35.099725312323535),POINT (-85.34400822114712 35.10366358251704)
58,35.09397908436914,-85.3163023521605,35.09214627953652,-85.33203829999852,POINT (-85.3163023521605 35.09397908436914),POINT (-85.33203829999852 35.09214627953652)
94,35.09747320171526,-85.32059089830655,35.106072402160336,-85.33981571156225,POINT (-85.32059089830655 35.09747320171526),POINT (-85.33981571156225 35.106072402160336)
36,35.09821716886848,-85.31978730360285,35.04528080182149,-85.41070887376536,POINT (-85.31978730360285 35.09821716886848),POINT (-85.41070887376536 35.04528080182149)
99,35.0984826151561,-85.33145168038364,35.119273658347716,-85.31795657348968,POINT (-85.33145168038364 35.0984826151561),POINT (-85.31795657348968 35.119273658347716)
34,35.107133667885144,-85.33172472129684,35.0826709979062,-85.27142039318299,POINT (-85.33172472129684 35.107133667885144),POINT (-85.27142039318299 35.0826709979062)
83,35.101169114435514,-85.328167345272,35.11834489130211,-85.31040191631952,POINT (-85.328167345272 35.101169114435514),POINT (-85.31040191631952 35.11834489130211)
98,35.10251024008455,-85.32445489854256,35.08798493597895,-85.2670572099292,POINT (-85.32445489854256 35.10251024008455),POINT (-85.2670572099292 35.08798493597895)
42,35.09710890812369,-85.33771508716548,35.07993630602167,-85.36098436161855,POINT (-85.33771508716548 35.09710890812369),POINT (-85.36098436161855 35.07993630602167)
30,35.10237815748539,-85.32971755159322,34.99397730068089,-85.38389908922012,POINT (-85.32971755159322 35.10237815748539),POINT (-85.38389908922012 34.99397730068089)
100,35.09146219328474,-85.32493013152559,35.09390226135827,-85.30523173137848,POINT (-85.32493013152559 35.09146219328474),POINT (-85.30523173137848 35.09390226135827)
16,35.10376049875414,-85.33464353944255,35.078417474393085,-85.3266280290223,POINT (-85.33464353944255 35.10376049875414),POINT (-85.3266280290223 35.078417474393085)
80,35.102977857112066,-85.32854069954799,35.12282940842801,-85.37863144578614,POINT (-85.32854069954799 35.102977857112066),POINT (-85.37863144578614 35.12282940842801)
28,35.094437572007685,-85.33354006602674,35.133534818250965,-85.40495119668802,POINT (-85.33354006602674 35.094437572007685),POINT (-85.40495119668802 35.133534818250965)
50,35.1057769440516,-85.33500349368252,35.09303302029788,-85.3363913482692,POINT (-85.33500349368252 35.1057769440516),POINT (-85.3363913482692 35.09303302029788)
10,35.10296849906577,-85.32604367585115,35.11034052575124,-85.31012860370357,POINT (-85.32604367585115 35.10296849906577),POINT (-85.31012860370357 35.11034052575124)
63,35.10126232012765,-85.32869459898896,35.08052411882986,-85.26369483928748,POINT (-85.32869459898896 35.10126232012765),POINT (-85.26369483928748 35.08052411882986)
49,35.108776929689476,-85.3289496117714,35.159955878071905,-85.35739731432744,POINT (-85.3289496117714 35.108776929689476),POINT (-85.35739731432744 35.159955878071905)
74,35.105491416735916,-85.32759419298579,34.96537446563227,-85.390982943468,POINT (-85.32759419298579 35.105491416735916),POINT (-85.390982943468 34.96537446563227)
61,35.096889014129104,-85.320843800663,35.115673970127354,-85.34035053987728,POINT (-85.320843800663 35.096889014129104),POINT (-85.34035053987728 35.115673970127354)
77,35.10133233428525,-85.32499738384746,35.082577226927675,-85.30735411109055,POINT (-85.32499738384746 35.10133233428525),POINT (-85.30735411109055 35.082577226927675)
89,35.10075569235127,-85.33090348488767,35.122801506076414,-85.31421044864638,POINT (-85.33090348488767 35.10075569235127),POINT (-85.31421044864638 35.122801506076414)
82,35.09566454801672,-85.33743933762956,35.09744830738077,-85.30927762548421,POINT (-85.33743933762956 35.09566454801672),POINT (-85.30927762548421 35.09744830738077)
71,35.101731929497475,-85.32905513364648,35.112485219552234,-85.35450768913542,POINT (-85.32905513364648 35.101731929497475),POINT (-85.35450768913542 35.112485219552234)
74,35.11318056121963,-85.32760878054607,35.14354363764062,-85.23610694304061,POINT (-85.32760878054607 35.11318056121963),POINT (-85.23610694304061 35.14354363764062)
42,35.10303555440869,-85.32127728782177,35.128045638526636,-85.3121320188559,POINT (-85.32127728782177 35.10303555440869),POINT (-85.3121320188559 35.128045638526636)
93,35.10001953678347,-85.32613756833649,35.057003923125194,-85.31306567824141,POINT (-85.32613756833649 35.10001953678347),POINT (-85.31306567824141 35.057003923125194)
33,35.0959414912131,-85.32371065343389,35.119355061890005,-85.27803328585432,POINT (-85.32371065343389 35.0959414912131),POINT (-85.27803328585432 35.119355061890005)
52,35.09709297724269,-85.32968947833768,35.08879079420344,-85.35212969248546,POINT (-85.32968947833768 35.09709297724269),POINT (-85.35212969248546 35.08879079420344)
54,35.102324373242105,-85.32856956525798,35.08028002921163,-85.3437247783205,POINT (-85.32856956525798 35.102324373242105),POINT (-85.3437247783205 35.08028002921163)
57,35.097505401408064,-85.33206604401175,35.08379983266337,-85.3524893603062,POINT (-85.33206604401175 35.097505401408064),POINT (-85.3524893603062 35.08379983266337)
23,35.09568524014194,-85.33072305619147,35.10223859302169,-85.34468617002238,POINT (-85.33072305619147 35.09568524014194),POINT (-85.34468617002238 35.10223859302169)
86,35.09953553454137,-85.31784884101351,35.15257437787768,-85.42364879924992,POINT (-85.31784884101351 35.09953553454137),POINT (-85.42364879924992 35.15257437787768)
17,35.09888748346063,-85.32944398848905,35.08991489285597,-85.32539557046769,POINT (-85.32944398848905 35.09888748346063),POINT (-85.32539557046769 35.08991489285597)
95,35.10755438731156,-85.3355701992092,35.11444899270445,-85.34926912989735,POINT (-85.3355701992092 35.10755438731156),POINT (-85.34926912989735 35.11444899270445)
85,35.10291649651727,-85.3290450973111,35.09461125873807,-85.348674693227,POINT (-85.3290450973111 35.10291649651727),POINT (-85.348674693227 35.09461125873807)
89,35.100301462533714,-85.32190442318966,35.102628915148415,-85.35193759243283,POINT (-85.32190442318966 35.100301462533714),POINT (-85.35193759243283 35.102628915148415)
35,35.10185635135692,-85.32903281327478,35.11653343985676,-85.320525899873,POINT (-85.32903281327478 35.10185635135692),POINT (-85.320525899873 35.11653343985676)
7,35.10278595719862,-85.32570977486377,34.94887363207736,-85.37857423812714,POINT (-85.32570977486377 35.10278595719862),POINT (-85.37857423812714 34.94887363207736)
41,35.097967481315166,-85.33072984974456,35.096319899154444,-85.41155289003994,POINT (-85.33072984974456 35.097967481315166),POINT (-85.41155289003994 35.096319899154444)
14,35.09224341293883,-85.33048247866759,35.102963752191236,-85.32661161178434,POINT (-85.33048247866759 35.09224341293883),POINT (-85.32661161178434 35.102963752191236)
40,35.110738187851766,-85.32107130936274,35.11916182328158,-85.29976607970677,POINT (-85.32107130936274 35.110738187851766),POINT (-85.29976607970677 35.11916182328158)
100,35.1062869837507,-85.32910100971401,35.17353436902351,-85.3041917140977,POINT (-85.32910100971401 35.1062869837507),POINT (-85.3041917140977 35.17353436902351)
61,35.0972866120467,-85.32226312556753,35.00435971972821,-85.42502146094928,POINT (-85.32226312556753 35.0972866120467),POINT (-85.42502146094928 35.00435971972821)
81,35.10468497311473,-85.32352798416784,35.13329486147056,-85.17484519394681,POINT (-85.32352798416784 35.10468497311473),POINT (-85.17484519394681 35.13329486147056)
77,35.096507978330806,-85.33582614166293,35.04609272338284,-85.33449167061272,POINT (-85.33582614166293 35.096507978330806),POINT (-85.33449167061272 35.04609272338284)
68,35.10906567175197,-85.33271749347996,35.04232501292663,-85.2802028030186,POINT (-85.33271749347996 35.10906567175197),POINT (-85.2802028030186 35.04232501292663)
66,35.095196105047705,-85.32243246757467,35.09127176298801,-85.33432083616705,POINT (-85.32243246757467 35.095196105047705),POINT (-85.33432083616705 35.09127176298801)
92,35.1092959832075,-85.31767081333312,35.066484649534004,-85.37373304269416,POINT (-85.31767081333312 35.1092959832075),POINT (-85.37373304269416 35.066484649534004)
2,35.10635918123903,-85.32411781585522,35.10756990735384,-85.30313465112782,POINT (-85.32411781585522 35.10635918123903),POINT (-85.30313465112782 35.10756990735384)
45,35.11011165896534,-85.3294834793254,35.063529498389066,-85.37925352828955,POINT (-85.3294834793254 35.11011165896534),POINT (-85.37925352828955 35.063529498389066)
69,35.0935513032119,-85.31917148919878,35.22525749329274,-85.41117010378302,POINT (-85.31917148919878 35.0935513032119),POINT (-85.41117010378302 35.22525749329274)
11,35.09994829963348,-85.32825582582043,35.08959669476505,-85.353924111945,POINT (-85.32825582582043 35.09994829963348),POINT (-85.353924111945 35.08959669476505)
50,35.094599797042115,-85.33486772078575,35.10109913623364,-85.51746207956613,POINT (-85.33486772078575 35.094599797042115),POINT (-85.51746207956613 35.10109913623364)
91,35.10916389517559,-85.33870425076323,35.11093608642696,-85.30758180551554,POINT (-85.33870425076323 35.10916389517559),POINT (-85.30758180551554 35.11093608642696)
26,35.103355726684754,-85.31902349999471,35.093651104695326,-85.3397586088689,POINT (-85.31902349999471 35.103355726684754),POINT (-85.3397586088689 35.093651104695326)
55,35.10496991898348,-85.32385905196023,35.0544187425474,-85.21812914811669,POINT (-85.32385905196023 35.10496991898348),POINT (-85.21812914811669 35.0544187425474)
59,35.093498929518084,-85.3204165341086,35.072534642241074,-85.36552705182258,POINT (-85.3204165341086 35.093498929518084),POINT (-85.36552705182258 35.072534642241074)
9,35.09977769382902,-85.32705199016311,35.07823378056692,-85.32439217850657,POINT (-85.32705199016311 35.09977769382902),POINT (-85.32439217850657 35.07823378056692)
91,35.10387096383657,-85.33174151813775,35.1259335935054,-85.31453038065925,POINT (-85.33174151813775 35.10387096383657),POINT (-85.31453038065925 35.1259335935054)
92,35.100249117378624,-85.32584066881579,35.083036403517596,-85.31197710197961,POINT (-85.32584066881579 35.100249117378624),POINT (-85.31197710197961 35.083036403517596)
64,35.107614759053874,-85.31532136486615,35.10780729478843,-85.30133383988489,POINT (-85.31532136486615 35.107614759053874),POINT (-85.30133383988489 35.10780729478843)
16,35.09931554924012,-85.32995977256516,35.083471987045655,-85.35134198698869,POINT (-85.32995977256516 35.09931554924012),POINT (-85.35134198698869 35.083471987045655)
60,35.04956590845036,-85.31624201891486,35.04954798084086,-85.3313407015345,POINT (-85.31624201891486 35.04956590845036),POINT (-85.3313407015345 35.04954798084086)
51,35.04519369370828,-85.32030522158874,34.9360029194243,-85.43272670037656,POINT (-85.32030522158874 35.04519369370828),POINT (-85.43272670037656 34.9360029194243)
4,35.04448364713318,-85.3178998730297,34.994783686075856,-85.3430300386543,POINT (-85.3178998730297 35.04448364713318),POINT (-85.3430300386543 34.994783686075856)
94,35.03618252655943,-85.3232536648027,35.03170769020216,-85.34920572549288,POINT (-85.3232536648027 35.03618252655943),POINT (-85.34920572549288 35.03170769020216)
75,35.04515639377958,-85.31820577371992,35.035553699873276,-85.31332629555483,POINT (-85.31820577371992 35.04515639377958),POINT (-85.31332629555483 35.035553699873276)
39,35.04228842800474,-85.3183693247621,35.00764139185977,-85.3430754397382,POINT (-85.3183693247621 35.04228842800474),POINT (-85.3430754397382 35.00764139185977)
59,35.04392439704934,-85.30966003472588,35.03657605513522,-85.29941324110786,POINT (-85.30966003472588 35.04392439704934),POINT (-85.29941324110786 35.03657605513522)
23,35.04667676172544,-85.32746732840624,35.08016596992726,-85.28615628321104,POINT (-85.32746732840624 35.04667676172544),POINT (-85.28615628321104 35.08016596992726)
76,35.04586990692029,-85.31840355798764,35.097233620696755,-85.34150476102973,POINT (-85.31840355798764 35.04586990692029),POINT (-85.34150476102973 35.097233620696755)
4,35.0449608165165,-85.31555138079554,34.97673929650153,-85.31244366419351,POINT (-85.31555138079554 35.0449608165165),POINT (-85.31244366419351 34.97673929650153)
99,35.0415249024615,-85.32104157230192,34.91099582059867,-85.36288990730684,POINT (-85.32104157230192 35.0415249024615),POINT (-85.36288990730684 34.91099582059867)
92,35.04409012820057,-85.31415827042055,35.060482617044016,-85.31669824651561,POINT (-85.31415827042055 35.04409012820057),POINT (-85.31669824651561 35.060482617044016)
53,35.04285114844337,-85.31515224762605,35.05046195148054,-85.3064600341652,POINT (-85.31515224762605 35.04285114844337),POINT (-85.3064600341652 35.05046195148054)
93,35.04337438169893,-85.31653434304168,35.03528284112197,-85.38058304495135,POINT (-85.31653434304168 35.04337438169893),POINT (-85.38058304495135 35.03528284112197)
27,35.03766802205134,-85.31685727739553,34.9690025692564,-85.35106628767082,POINT (-85.31685727739553 35.03766802205134),POINT (-85.35106628767082 34.9690025692564)
18,35.048496612159504,-85.3116807863253,35.04933770086673,-85.24670346300712,POINT (-85.3116807863253 35.048496612159504),POINT (-85.24670346300712 35.04933770086673)
12,35.043191740313176,-85.31768640598531,35.05341700126191,-85.26102888486275,POINT (-85.31768640598531 35.043191740313176),POINT (-85.26102888486275 35.05341700126191)
62,35.04394495641857,-85.31474160983471,35.05768801734189,-85.37827393074386,POINT (-85.31474160983471 35.04394495641857),POINT (-85.37827393074386 35.05768801734189)
11,35.05151083409982,-85.31758853511586,35.055590033938834,-85.32980165247697,POINT (-85.31758853511586 35.05151083409982),POINT (-85.32980165247697 35.055590033938834)
4,35.0422873291191,-85.31607010291012,35.000967147941736,-85.28002514498101,POINT (-85.31607010291012 35.0422873291191),POINT (-85.28002514498101 35.000967147941736)
58,35.045207022392475,-85.31970623189183,34.910258397440444,-85.44936823784035,POINT (-85.31970623189183 35.045207022392475),POINT (-85.44936823784035 34.910258397440444)
18,35.052037978080904,-85.32591860394473,35.09261804520971,-85.37028255251987,POINT (-85.32591860394473 35.052037978080904),POINT (-85.37028255251987 35.09261804520971)
31,35.04011977305452,-85.32473646780029,35.041337954227004,-85.302845662677,POINT (-85.32473646780029 35.04011977305452),POINT (-85.302845662677 35.041337954227004)
30,35.03452911704367,-85.3148255625855,35.016954261724656,-85.31351385727616,POINT (-85.3148255625855 35.03452911704367),POINT (-85.31351385727616 35.016954261724656)
39,35.039627072250774,-85.31198338044553,35.08326809916554,-85.35950016885248,POINT (-85.31198338044553 35.039627072250774),POINT (-85.35950016885248 35.08326809916554)
90,35.04387934062858,-85.31590552846306,35.05185814885938,-85.32252809738492,POINT (-85.31590552846306 35.04387934062858),POINT (-85.32252809738492 35.05185814885938)
48,35.04986238841959,-85.32954952416351,35.05686594376566,-85.30924174808325,POINT (-85.32954952416351 35.04986238841959),POINT (-85.30924174808325 35.05686594376566)
24,35.04744495974413,-85.31477083301289,35.0628834503676,-85.3096509139045,POINT (-85.31477083301289 35.04744495974413),POINT (-85.3096509139045 35.0628834503676)
30,35.03671632219738,-85.32649871871001,35.01668195389627,-85.33667561236967,POINT (-85.32649871871001 35.03671632219738),POINT (-85.33667561236967 35.01668195389627)
52,35.05206223553473,-85.31010355471298,35.06660938540063,-85.32787049035497,POINT (-85.31010355471298 35.05206223553473),POINT (-85.32787049035497 35.06660938540063)
55,35.040059827480235,-85.31817031135874,34.954751344488756,-85.17858252391211,POINT (-85.31817031135874 35.040059827480235),POINT (-85.17858252391211 34.954751344488756)
10,35.04124979646455,-85.31126400284984,35.0611324091768,-85.3310043054489,POINT (-85.31126400284984 35.04124979646455),POINT (-85.3310043054489 35.0611324091768)
72,35.04068771823142,-85.30881312449272,35.04722062790891,-85.2435231398268,POINT (-85.30881312449272 35.04068771823142),POINT (-85.2435231398268 35.04722062790891)
75,35.04081545888218,-85.31818952847424,35.022040305530915,-85.3593401849059,POINT (-85.31818952847424 35.04081545888218),POINT (-85.3593401849059 35.022040305530915)
1,35.042961693690685,-85.31324222900508,35.03946669669302,-85.33815517379739,POINT (-85.31324222900508 35.042961693690685),POINT (-85.33815517379739 35.03946669669302)
16,35.043607874112155,-85.3237269964607,35.02783806855833,-85.30502694496181,POINT (-85.3237269964607 35.043607874112155),POINT (-85.30502694496181 35.02783806855833)
96,35.04308706493177,-85.31729630586099,35.06346040746934,-85.31732779727429,POINT (-85.31729630586099 35.04308706493177),POINT (-85.31732779727429 35.06346040746934)
95,35.04686333894404,-85.32080072227606,35.05046605483083,-85.30771017794962,POINT (-85.32080072227606 35.04686333894404),POINT (-85.30771017794962 35.05046605483083)
36,35.05157730335611,-85.32445580679378,35.00236321199532,-85.40805355548272,POINT (-85.32445580679378 35.05157730335611),POINT (-85.40805355548272 35.00236321199532)
60,35.044721696399634,-85.31755134006491,35.037250898253546,-85.34119627752288,POINT (-85.31755134006491 35.044721696399634),POINT (-85.34119627752288 35.037250898253546)
60,35.041525143468476,-85.32111565260004,35.04778564514976,-85.27980150443454,POINT (-85.32111565260004 35.041525143468476),POINT (-85.27980150443454 35.04778564514976)
32,35.0428414142597,-85.32186117028746,35.03475082522422,-85.27200409100278,POINT (-85.32186117028746 35.0428414142597),POINT (-85.27200409100278 35.03475082522422)
69,35.05136921385107,-85.30583069863168,35.06220067136691,-85.3192340456335,POINT (-85.30583069863168 35.05136921385107),POINT (-85.3192340456335 35.06220067136691)
7,35.042985091272016,-85.31790592229534,35.07496272803907,-85.38123565401514,POINT (-85.31790592229534 35.042985091272016),POINT (-85.38123565401514 35.07496272803907)
82,35.042407158266194,-85.3173087000133,35.04514697974386,-85.29990006463385,POINT (-85.3173087000133 35.042407158266194),POINT (-85.29990006463385 35.04514697974386)
45,35.04779991985836,-85.32192273294366,35.073587974118716,-85.3219942270991,POINT (-85.32192273294366 35.04779991985836),POINT (-85.3219942270991 35.073587974118716)
79,35.04524643219116,-85.31590051183578,35.012215789739756,-85.25553990976975,POINT (-85.31590051183578 35.04524643219116),POINT (-85.25553990976975 35.012215789739756)
26,35.05387282219104,-85.30842809888826,35.04885452366549,-85.32404145814549,POINT (-85.30842809888826 35.05387282219104),POINT (-85.32404145814549 35.04885452366549)
62,35.04416740961115,-85.31690793783417,35.00474995788481,-85.2842741728142,POINT (-85.31690793783417 35.04416740961115),POINT (-85.2842741728142 35.00474995788481)
10,35.043718551893555,-85.31433249060207,35.034153352229715,-85.28465606676752,POINT (-85.31433249060207 35.043718551893555),POINT (-85.28465606676752 35.034153352229715)
76,35.03769539942355,-85.31748573657538,35.05853246302935,-85.30183494465604,POINT (-85.31748573657538 35.03769539942355),POINT (-85.30183494465604 35.05853246302935)
77,35.0394665019013,-85.32000862388993,35.04029014841819,-85.33277026709214,POINT (-85.32000862388993 35.0394665019013),POINT (-85.33277026709214 35.04029014841819)
17,35.04737531397791,-85.31993099683966,35.025606130910795,-85.31762121705374,POINT (-85.31993099683966 35.04737531397791),POINT (-85.31762121705374 35.025606130910795)
34,35.0376047454945,-85.31236330658653,35.027028295291174,-85.29686783580051,POINT (-85.31236330658653 35.0376047454945),POINT (-85.29686783580051 35.027028295291174)
97,35.04437753569096,-85.31646560673977,35.03636596428616,-85.33207688654562,POINT (-85.31646560673977 35.04437753569096),POINT (-85.33207688654562 35.03636596428616)
77,35.043325115780064,-85.31912068242158,35.07059693536865,-85.28622232043328,POINT (-85.31912068242158 35.043325115780064),POINT (-85.28622232043328 35.07059693536865)
40,35.04275397114904,-85.31784548415779,35.034952927059614,-85.33424816784775,POINT (-85.31784548415779 35.04275397114904),POINT (-85.33424816784775 35.034952927059614)
95,35.04164415114402,-85.31221416459606,35.03006862680218,-85.31881410369729,POINT (-85.31221416459606 35.04164415114402),POINT (-85.31881410369729 35.03006862680218)
